contigName	contigLen	totalAvgDepth	ERR13958310.sorted.bam	ERR13958310.sorted.bam-var
k141_94160	2176	10.6199	10.6199	23.2609
k141_28408	4652	13.3345	13.3345	24.619
k141_94161	1882	6.22633	6.22633	9.13411
k141_56547	2331	9.89913	9.89913	13.1449
k141_84733	1519	8.25931	8.25931	13.508
k141_94164	1665	6.81254	6.81254	10.0956
k141_103410	111025	22.6602	22.6602	71.6455
k141_65921	1719	4.91714	4.91714	4.67422
k141_75337	3764	7.70365	7.70365	9.51887
k141_18985	2495	7.12452	7.12452	18.9425
k141_84735	3043	16.7349	16.7349	31.9777
k141_94168	1687	6.66233	6.66233	9.85666
k141_103412	2123	11.0015	11.0015	40.5281
k141_75340	1722	32.6088	32.6088	99.5697
k141_65925	2926	8.05908	8.05908	10.4247
k141_18987	3060	5.07732	5.07732	7.0634
k141_94171	1544	9.25681	9.25681	11.1687
k141_103414	2146	10.981	10.981	13.2858
k141_37880	15660	12.1246	12.1246	24.0517
k141_75347	1809	5.86197	5.86197	4.68238
k141_18992	2655	7.50659	7.50659	7.59908
k141_75348	1882	4.89781	4.89781	7.76596
k141_94172	4435	7.76429	7.76429	15.6019
k141_47117	14032	36.9511	36.9511	97.7339
k141_75351	2004	7.62082	7.62082	17.494
k141_65929	4377	11.2146	11.2146	19.9481
k141_56564	3151	23.9723	23.9723	143.231
k141_47118	3307	8.35097	8.35097	16.463
k141_56565	1606	3.81593	3.81593	2.89942
k141_18997	2795	8.01134	8.01134	9.03844
k141_9650	55175	16.5004	16.5004	35.8034
k141_75353	2539	5.04521	5.04521	8.93356
k141_84738	11195	18.4636	18.4636	53.9753
k141_65933	1804	7.85913	7.85913	14.916
k141_18998	2322	5.89733	5.89733	6.04433
k141_75355	1661	5.02052	5.02052	4.81618
k141_28419	14694	15.7754	15.7754	48.0454
k141_65934	1816	5.86915	5.86915	6.5608
k141_75358	2408	6.97033	6.97077	5.4692
k141_103434	1753	8.20649	8.20711	10.2967
k141_84743	1669	8.47795	8.47795	8.38664
k141_75361	1732	8.28255	8.28255	10.3103
k141_9662	2112	6.16106	6.16106	7.61199
k141_56579	1557	7.78678	7.78678	17.1879
k141_19005	1639	14.8751	14.8751	18.5919
k141_28424	1614	9.39481	9.39481	19.0758
k141_47129	4339	7.88422	7.88422	9.45006
k141_84744	1812	6.39952	6.39952	10.7963
k141_9663	4126	6.49824	6.49824	9.28063
k141_47132	1559	4.66785	4.66856	7.19903
k141_65942	3954	8.10095	8.10095	11.2988
k141_28425	4132	20.218	20.218	101.795
k141_47135	1635	7.69562	7.69562	7.45309
k141_19010	2520	7.68101	7.68101	10.7399
k141_103443	1649	5.09006	5.09006	8.27693
k141_47136	1767	6.67718	6.67718	6.62717
k141_196	150855	17.7715	17.7715	41.628
k141_56586	2731	6.50601	6.50601	13.3191
k141_75366	7158	20.8572	20.8572	37.2991
k141_9666	4292	6.48769	6.48769	9.91178
k141_28427	2759	9.86968	9.86968	18.5488
k141_84747	4455	11.3185	11.3185	21.8468
k141_37903	10751	10.5314	10.5314	18.6625
k141_47141	3647	11.4135	11.4135	19.889
k141_75372	2261	5.53103	5.53103	10.6975
k141_56593	2138	9.98441	9.98441	19.3679
k141_47142	1884	8.43368	8.43426	14.0117
k141_84755	1579	6.9965	6.9965	9.94191
k141_56594	1610	9.8863	9.8863	18.7972
k141_28432	6332	14.6485	14.6485	20.5932
k141_56595	1825	6.90507	6.90507	13.7669
k141_75377	3538	18.155	18.155	218.367
k141_75378	1983	6.59684	6.59684	7.81497
k141_9680	4192	9.89337	9.89337	17.8296
k141_103456	5534	16.6575	16.6575	66.6703
k141_56605	1735	7.49274	7.49274	12.5392
k141_19016	17197	15.2471	15.2471	33.2823
k141_65966	3509	19.1825	19.1825	42.7222
k141_65967	1653	6.05389	6.05389	8.14288
k141_84770	1985	7.68229	7.68229	11.6781
k141_9687	2333	13.5735	13.5735	67.9681
k141_198	17204	17.908	17.908	40.148
k141_19020	2611	6.9488	6.9488	8.08761
k141_28433	9195	15.7144	15.7144	41.2583
k141_19025	1602	5.33127	5.33127	6.72479
k141_75385	4423	10.5165	10.5165	17.3078
k141_199	1749	5.96623	5.96623	9.34052
k141_9690	3806	6.48167	6.48167	11.1833
k141_84779	3123	9.26169	9.26169	23.2128
k141_201	1867	10.7385	10.7385	32.5988
k141_47157	10805	40.1121	40.1121	2525.79
k141_56619	2014	6.33745	6.33745	8.2055
k141_202	4729	9.4097	9.4097	20.0054
k141_47162	2490	7.11282	7.11282	11.2143
k141_9694	1826	4.13484	4.13484	4.05945
k141_19033	4709	9.66506	9.66506	11.8229
k141_103458	14783	12.294	12.294	26.0508
k141_84781	7661	10.4733	10.4733	20.6361
k141_47163	2018	6.57388	6.57388	15.7412
k141_9695	1597	9.24879	9.24879	9.71393
k141_103460	1887	5.16695	5.16695	6.91331
k141_56625	4049	10.1623	10.1623	17.3525
k141_84782	2286	7.88343	7.88343	10.5067
k141_19041	1595	5.44983	5.44983	8.57172
k141_103463	2879	6.84133	6.84133	12.3095
k141_56631	3341	7.69665	7.69665	22.0654
k141_65972	17527	13.1	13.1	25.1261
k141_47169	2617	9.11796	9.11796	20.4212
k141_211	6829	8.41563	8.41563	17.0819
k141_47170	1585	5.37073	5.37073	2.88479
k141_103466	2790	10.9557	10.9557	19.1649
k141_19049	2263	7.69427	7.69427	10.9794
k141_94178	66644	23.8023	23.8023	56.1445
k141_75387	17809	16.1561	16.1561	38.4613
k141_9709	4770	85.4063	85.4063	330.013
k141_103469	2107	10.2718	10.2718	8.31564
k141_220	1841	8.26375	8.26375	8.07596
k141_56635	3825	8.87401	8.87401	16.2497
k141_94183	1670	30.0612	30.0612	72.1074
k141_75390	2412	8.91202	8.91202	26.559
k141_65982	1887	28.1313	28.1313	1027.54
k141_47179	1874	5.05452	5.05452	6.19783
k141_224	1855	5.97771	5.97771	7.34113
k141_19054	2712	27.4333	27.4333	114.294
k141_65984	1631	5.72113	5.72113	4.51609
k141_9711	7718	11.5431	11.5431	24.2684
k141_75393	2145	7.43409	7.43409	11.8536
k141_227	1870	7.90698	7.90698	21.1572
k141_94194	1850	5.92765	5.92765	13.3856
k141_47182	5554	43.4593	43.4593	124.177
k141_65986	2188	11.8911	11.8911	48.9626
k141_19058	4192	8.58906	8.58906	15.0631
k141_9718	2059	7.49921	7.49921	11.6568
k141_228	7186	10.0142	10.0142	15.2179
k141_47188	2690	5.46535	5.46535	6.84374
k141_75394	7545	21.836	21.836	55.5364
k141_9723	1563	4.4678	4.4678	3.63864
k141_65992	2444	4.82389	4.82389	2.99384
k141_47191	1535	6.53646	6.53646	7.59131
k141_103472	14060	17.3328	17.3328	37.8418
k141_9724	2107	7.80072	7.80072	14.1666
k141_37906	50331	15.2021	15.2021	36.4209
k141_84797	20735	22.4634	22.4634	52.8689
k141_65996	1552	7	7	26.1028
k141_75402	2362	7.03074	7.03074	10.482
k141_231	7110	7.43621	7.43621	15.1675
k141_47196	2767	4.38517	4.38556	5.96175
k141_94213	3888	10.2451	10.2451	18.0277
k141_37907	7915	16.4431	16.4431	32.1467
k141_103480	4000	5.31818	5.31818	5.98005
k141_75408	1611	16.9719	16.9719	19.5739
k141_47199	3493	7.57972	7.57972	15.2749
k141_84798	12022	10.8507	10.8507	23.4488
k141_9733	4632	15.9181	15.9181	21.3127
k141_47201	2171	8.59921	8.59921	10.6392
k141_37912	1537	7.56957	7.56957	7.02165
k141_28441	40311	35.8601	35.8601	84.8715
k141_37913	1776	7.80812	7.80812	5.77731
k141_94222	1713	6.03199	6.03199	3.90675
k141_103486	6647	55.7402	55.7402	210.773
k141_84800	1511	8.37619	8.37619	9.56868
k141_28445	1593	7.51629	7.51629	11.5607
k141_75414	2732	7.94036	7.94036	12.4957
k141_9739	2656	7.14206	7.14206	12.2057
k141_37916	2600	11.0167	11.0167	84.6197
k141_84803	1890	8.54368	8.54368	10.3862
k141_94225	4165	7.17335	7.17335	10.0057
k141_47205	3174	6.79828	6.79828	12.5852
k141_28450	2443	17.181	17.181	26.2791
k141_103491	2170	9.50891	9.50891	20.0638
k141_28451	2298	10.2561	10.2561	16.5595
k141_66000	14343	13.715	13.715	28.0367
k141_84808	2371	9.07429	9.07429	16.3842
k141_75422	1816	7.13685	7.13685	6.8401
k141_47210	1659	8.30616	8.30616	15.1848
k141_66003	1599	7.08213	7.08213	10.3669
k141_103495	1613	6.09774	6.09774	7.24695
k141_75425	2429	6.53225	6.53225	15.9815
k141_84810	2222	7.56612	7.56612	19.2328
k141_9749	5156	15.658	15.658	39.4046
k141_75426	2199	5.61201	5.61201	8.22589
k141_103496	5023	7.34312	7.34312	8.10717
k141_66005	5641	10.7259	10.7259	27.5656
k141_28452	9385	17.5018	17.5018	114.224
k141_75430	2180	8.39704	8.39704	15.8058
k141_9756	1559	9.02129	9.02129	11.9285
k141_103499	3548	14.0509	14.0509	107.866
k141_37927	8082	10.2882	10.2882	18.8872
k141_84815	2097	7.81767	7.81767	9.59932
k141_236	22925	17.6429	17.6429	53.943
k141_37929	2195	7.42689	7.42689	12.2301
k141_28459	2217	9.99226	9.99226	25.9051
k141_94227	16523	17.5977	17.5977	48.1075
k141_66014	2810	5.71278	5.71278	6.00997
k141_75431	7969	21.1773	21.1773	56.2192
k141_103504	3072	13.4651	13.4651	27.5642
k141_37934	2184	6.24484	6.24484	6.78016
k141_239	4792	9.01486	9.01486	15.7621
k141_9768	1952	11.2703	11.2703	27.3844
k141_66019	2093	5.1894	5.1894	5.91985
k141_37936	5935	9.27018	9.27018	22.6517
k141_66024	1975	5.53315	5.53315	6.57362
k141_103507	3901	17.9206	17.9206	46.1407
k141_9774	3756	9.19107	9.19107	15.2909
k141_75442	2655	7.61557	7.61557	14.1967
k141_245	3468	78.4382	78.4382	325.279
k141_103511	1835	4.67596	4.67596	3.94009
k141_246	2281	7.12764	7.12764	12.2682
k141_37939	3733	8.74686	8.74686	17.8625
k141_9778	3868	8.42173	8.42173	14.5894
k141_103512	2472	8.05082	8.05082	15.3202
k141_84833	6008	9.66763	9.66763	18.0153
k141_47221	19951	11.8583	11.8583	24.8707
k141_103515	1545	10.9957	10.9957	20.7461
k141_9782	2912	12.8371	12.8371	16.9643
k141_37941	2606	8.27769	8.27769	14.9689
k141_66036	2825	6.85757	6.85757	16.288
k141_94229	19400	15.2482	15.2482	26.425
k141_257	1890	7.28793	7.28793	15.0597
k141_103519	1656	7.90704	7.90704	4.85115
k141_9788	1532	6.36903	6.36903	13.2033
k141_47225	5368	7.26389	7.26389	10.9863
k141_66037	3163	17.1978	17.1978	49.7567
k141_37942	4150	21.4018	21.4018	80.3451
k141_47226	1948	5.57675	5.57675	6.02274
k141_94236	1581	6.36408	6.36408	8.38269
k141_9795	1811	8.03853	8.03853	29.7034
k141_37946	2717	9.08687	9.08687	19.6125
k141_9798	3013	9.09046	9.09046	23.9906
k141_262	7130	12.3457	12.3457	26.4512
k141_103524	6496	12.3361	12.3361	52.932
k141_75452	12539	14.5793	14.5793	23.6608
k141_37948	3669	9.56891	9.56891	19.3755
k141_47234	3034	8.99341	8.99376	15.2084
k141_94244	1672	6.78712	6.78712	9.72571
k141_267	2008	12.0969	12.0969	28.7251
k141_103532	2469	11.2147	11.2147	23.9538
k141_47242	3807	8.85343	8.85343	18.5515
k141_269	3325	5.54079	5.54079	7.86599
k141_75455	7066	14.687	14.687	34.506
k141_84868	3549	6.74287	6.74287	11.2506
k141_9816	3073	26.3277	26.3277	199.712
k141_103534	2681	11.3354	11.3354	23.3299
k141_56639	91523	15.7358	15.7358	35.188
k141_47249	2995	5.95923	5.95923	10.0961
k141_84874	2774	7.59756	7.59756	19.5885
k141_9824	3224	7.50228	7.50228	18.7486
k141_75466	1634	5.78908	5.78908	4.35398
k141_94247	12734	9.09814	9.09814	19.0973
k141_283	2784	9.36333	9.36333	14.9016
k141_9830	1535	3.80144	3.80144	2.60866
k141_56643	1913	5.98355	5.98355	8.1195
k141_28460	48290	16.4142	16.4142	34.3313
k141_103543	3653	11.8427	11.8427	31.1898
k141_28461	2301	7.70107	7.70107	9.65713
k141_94253	1526	5.50872	5.50872	5.33228
k141_287	4226	8.46933	8.46933	14.6373
k141_56645	3598	10.6404	10.6404	33.5471
k141_75471	4736	6.42564	6.42564	7.64558
k141_94257	2940	8.72043	8.72043	12.7408
k141_294	2004	7.14941	7.14941	23.147
k141_103555	2232	6.67339	6.67339	12.5497
k141_56649	6217	10.0737	10.0737	23.7142
k141_75474	1892	6.36854	6.36854	10.5878
k141_103557	2520	9.58523	9.58523	20.5349
k141_94263	3042	19.3375	19.3375	43.8301
k141_56653	2113	7.87672	7.87672	14.2764
k141_103558	1903	8.12265	8.12265	11.344
k141_300	4608	17.9805	17.9805	29.4004
k141_47250	23749	19.6789	19.6789	728.303
k141_94266	3303	5.29749	5.29749	6.32898
k141_56659	1864	7.01984	7.01984	13.7347
k141_47251	4571	11.9012	11.9012	32.1489
k141_75476	8046	9.68668	9.68668	20.2946
k141_308	2640	11.2076	11.208	32.1689
k141_47254	1932	7.3064	7.3064	11.7837
k141_19059	101816	14.9041	14.9041	32.2366
k141_47255	1833	5.56982	5.56982	6.5628
k141_9856	9181	29.3808	29.3808	115.775
k141_103563	5957	13.1577	13.1577	19.8554
k141_313	3891	37.3577	37.3577	376.66
k141_94276	5519	23.1296	23.1296	617.978
k141_47260	1825	9.58985	9.59045	23.5442
k141_75481	2574	16.2624	16.2624	42.1516
k141_314	1903	26.4392	26.4392	84.6425
k141_103564	2174	9.80781	9.80781	26.4596
k141_28467	22655	17.6026	17.6026	82.0973
k141_19063	4409	8.09439	8.09439	16.8954
k141_94277	4435	10.0938	10.0938	50.5203
k141_37949	45230	15.1462	15.1462	35.0705
k141_19066	2868	10.9338	10.9338	11.0879
k141_84889	25507	15.1381	15.1381	33.62
k141_94278	6180	13.1388	13.1388	29.5978
k141_37953	2402	11.1496	11.1496	27.5702
k141_9871	4066	6.6859	6.6859	13.3245
k141_28473	1857	5.45167	5.45167	6.60076
k141_19068	2930	11.4061	11.4061	27.2371
k141_56669	14841	13.1195	13.1195	22.7995
k141_28474	2059	5.25668	5.25668	8.44138
k141_103565	10416	13.674	13.674	26.5896
k141_321	10321	10.21	10.21	15.642
k141_94283	2348	5.22611	5.22611	5.20005
k141_9874	2013	6.46162	6.46162	8.74705
k141_28477	1876	5.91947	5.91947	5.4237
k141_47266	8398	12.5126	12.5126	21.8487
k141_56670	3455	7.96369	7.96369	12.4956
k141_37955	3594	10.2366	10.2366	17.7787
k141_28480	1690	5.74091	5.74091	8.9056
k141_37956	1542	4.92529	4.92529	5.10294
k141_37958	1544	5.78838	5.78838	8.61777
k141_47275	2534	9.16779	9.16779	10.2891
k141_56671	6510	11.6414	11.6414	22.8591
k141_28485	1721	4.88479	4.88479	5.02045
k141_103576	4209	13.4262	13.4262	26.4236
k141_9880	4203	16.5428	16.5428	72.0751
k141_19082	3682	8.39836	8.39864	11.1902
k141_56674	1546	6.1447	6.1447	6.71456
k141_9881	2075	7.5039	7.5039	20.8426
k141_19084	2675	7.04396	7.04396	10.4541
k141_37964	2058	5.24319	5.24319	5.61564
k141_9882	1730	4.19684	4.19684	2.94602
k141_84910	2461	13.8823	13.8827	27.4827
k141_323	12620	12.5559	12.5559	24.7653
k141_47281	2018	6.80246	6.80246	6.04077
k141_75484	20790	11.5441	11.5441	24.846
k141_56678	1616	7.43997	7.43997	15.579
k141_47283	1816	9.70708	9.70768	17.0886
k141_94300	2149	6.14857	6.14857	7.83723
k141_94301	1648	6.03471	6.03471	8.38493
k141_75486	1779	7.36034	7.36034	10.2171
k141_84914	2428	7.54478	7.54478	25.073
k141_47287	2016	7.38371	7.38371	15.4044
k141_28496	2423	6.44347	6.44347	10.474
k141_56681	2747	6.46592	6.46592	6.8814
k141_37974	1962	5.66998	5.66998	6.38471
k141_330	3102	6.20427	6.20427	7.37773
k141_9892	4475	17.8284	17.8284	41.77
k141_37975	2593	6.37454	6.37454	7.88216
k141_9893	2132	6.11352	6.11352	10.5944
k141_19096	4188	10.3214	10.3214	22.3189
k141_66038	80378	39.637	39.637	853.706
k141_75494	2447	10.9495	10.9495	25.8974
k141_47289	5435	10.1701	10.1701	19.2004
k141_56688	1653	9.5662	9.5662	13.1513
k141_19100	2440	5.0869	5.0869	7.09842
k141_84917	5633	9.10596	9.10615	18.9967
k141_337	3904	24.1228	24.1228	252.125
k141_56689	1665	5.64488	5.64488	4.3177
k141_47294	3067	7.34762	7.34762	9.53161
k141_338	1665	8.4132	8.4132	17.0207
k141_94319	3193	7.51167	7.51167	13.53
k141_66039	4869	15.1341	15.1341	67.3127
k141_56693	2007	5.40765	5.40765	6.41187
k141_28510	1658	8.86804	8.86804	22.1943
k141_94323	1853	6.91897	6.91897	9.45305
k141_339	4124	8.62355	8.62355	21.3462
k141_37977	8474	100.564	100.564	478.525
k141_47300	1527	5.52723	5.52723	10.0954
k141_56698	1681	5.79817	5.79817	9.63834
k141_103610	6855	9.0267	9.0267	20.9011
k141_341	2893	32.8305	32.8305	137.52
k141_19106	2471	6.71133	6.71176	12.8311
k141_37981	1948	5.39878	5.39878	8.4124
k141_94327	2969	7.57396	7.57396	12.6689
k141_47304	2844	6.63103	6.63103	11.6782
k141_19108	3992	6.6317	6.6317	12.4982
k141_28513	6250	13.7995	13.7995	32.1285
k141_75517	2587	6.94789	6.94789	11.698
k141_56704	2803	6.10931	6.10931	11.3877
k141_37985	3768	9.97872	9.97872	17.1792
k141_47307	1760	7.15342	7.15342	4.60353
k141_66040	15085	19.0518	19.0518	229.312
k141_94339	3433	8.25556	8.25586	13.8252
k141_75518	1797	7.18883	7.18883	12.7122
k141_103612	11184	11.9316	11.9316	21.6775
k141_37987	2607	7.09768	7.09768	7.84724
k141_56707	3914	8.0906	8.09086	17.292
k141_56708	1593	4.86486	4.86556	4.80438
k141_75522	5449	7.45537	7.45537	11.1676
k141_47311	5121	13.5154	13.5154	29.4824
k141_28525	1519	4.89701	4.89701	4.5676
k141_66044	8176	15.5873	15.5873	37.2821
k141_47313	2777	6.76932	6.76932	8.04802
k141_19117	8808	12.0329	12.0329	25.7118
k141_28528	2463	12.1734	12.1734	36.2065
k141_37994	1592	7.9251	7.9251	7.1186
k141_94355	2154	7.55589	7.55589	18.9699
k141_84934	15234	11.0131	11.0131	22.2465
k141_66048	1586	8.73189	8.73189	12.6173
k141_75530	1801	4.56572	4.56572	7.34645
k141_94356	2584	7.13311	7.13311	10.9194
k141_38000	1631	7.20054	7.20054	6.1145
k141_75534	1548	5.89986	5.89986	4.35216
k141_84936	3108	5.59939	5.59939	5.70996
k141_19122	3667	10.0808	10.0808	19.4634
k141_38002	1790	8.20793	8.20854	9.65877
k141_56717	4104	7.37203	7.37203	10.9328
k141_28535	2273	9.90862	9.90862	15.7881
k141_66056	3198	85.1365	85.1365	423.119
k141_28537	1875	7.61507	7.61507	13.0257
k141_66062	3876	10.19	10.19	23.7147
k141_75539	4866	10.2178	10.2178	26.7572
k141_47338	3660	6.16866	6.16866	7.8889
k141_47339	1769	7.18962	7.18962	12.1884
k141_56724	2386	10.1659	10.1659	29.145
k141_75543	1511	4.80162	4.80162	4.60622
k141_66063	2563	7.81392	7.81392	8.58526
k141_28547	5057	9.70247	9.70247	14.8019
k141_75544	1940	4.35419	4.35419	2.8549
k141_84943	7996	7.92366	7.92366	15.773
k141_47342	2876	8.67131	8.67131	18.5916
k141_56729	1579	5.83765	5.83765	4.10388
k141_28553	1792	5.94762	5.94762	4.07772
k141_66068	1736	6.50063	6.50063	13.4186
k141_66069	1529	5.62799	5.62799	5.69098
k141_47353	1945	8.60056	8.60056	11.0931
k141_28563	1764	6.65118	6.65118	13.4661
k141_9908	47906	18.7129	18.7129	42.4062
k141_9910	1664	7.03897	7.03897	11.1399
k141_56734	7937	8.52177	8.52177	12.2654
k141_47356	5972	6.84713	6.84713	16.582
k141_343	59523	16.8387	16.8387	34.7354
k141_84957	6737	9.88538	9.88538	22.0686
k141_47358	5177	23.9544	23.9544	92.6378
k141_28572	2247	9.89223	9.89223	15.0847
k141_66073	16562	17.3603	17.3603	42.1295
k141_9930	2500	9.21872	9.21872	6.41363
k141_75549	13971	13.9506	13.9506	34.6115
k141_28574	2499	7.17199	7.17199	10.502
k141_38017	22579	43.5517	43.5517	6217.4
k141_47359	4111	7.73365	7.73365	11.3333
k141_38018	1730	6.81456	6.81456	7.3253
k141_344	9619	8.87665	8.87665	18.1761
k141_47360	2204	4.88267	4.88267	6.07444
k141_47361	3157	9.77818	9.77818	17.6816
k141_19124	35449	14.0925	14.0925	33.2204
k141_28579	1847	10.723	10.723	27.5635
k141_9934	6171	7.12706	7.12706	14.6588
k141_75559	1542	7.04095	7.04095	8.12557
k141_28584	1508	5.50663	5.50663	4.43148
k141_56752	2386	12.9513	12.9513	33.4376
k141_9939	1601	8.70227	8.70227	9.66857
k141_38020	5881	12.0335	12.0335	25.3057
k141_19127	2284	5.20197	5.20197	5.17857
k141_348	11001	21.4396	21.4396	51.9849
k141_75561	2907	7.84403	7.84403	10.279
k141_66088	5354	8.41679	8.41679	17.8022
k141_19128	1609	7.8828	7.8828	19.6069
k141_66090	2464	9.30035	9.30035	17.1952
k141_353	2703	6.60478	6.60478	12.9547
k141_9944	6515	10.0327	10.0327	18.2194
k141_56753	7514	10.3958	10.3958	22.0665
k141_28590	5010	9.48539	9.48539	12.779
k141_28591	1551	13.3133	13.3133	41.7825
k141_358	1892	6.76521	6.76521	10.2981
k141_38032	2017	6.92608	6.92608	14.9966
k141_19133	3345	11.3318	11.3318	14.6645
k141_66093	3794	7.78101	7.78101	16.9793
k141_9950	2370	15.7023	15.7023	37.2754
k141_360	2390	5.65759	5.65759	6.4942
k141_47368	19171	12.5009	12.5009	24.2092
k141_361	2410	6.84513	6.84513	7.89368
k141_47370	2395	7.26771	7.26771	6.21305
k141_84975	12972	10.6085	10.6085	20.1945
k141_56763	1509	5.94849	5.94849	6.40234
k141_66096	3280	6.9853	6.9853	9.87002
k141_363	2068	9.02815	9.02815	15.1969
k141_28598	2809	7.45807	7.45807	10.9616
k141_66098	1597	7.61645	7.61645	23.2573
k141_38037	3069	9.44878	9.44878	15.2105
k141_365	2866	7.62666	7.62666	17.8452
k141_47375	4228	5.84772	5.84772	9.95887
k141_66100	2890	10.6916	10.6916	21.4635
k141_66102	1616	9.21282	9.21351	22.385
k141_47378	3012	8.20475	8.20475	11.7448
k141_66103	1890	7.28276	7.28276	10.8033
k141_9955	10862	56.5684	56.5684	357.809
k141_28615	4433	9.13075	9.13075	18.8002
k141_38039	9173	10.0081	10.0081	20.9874
k141_66106	2335	11.3858	11.3863	16.8351
k141_9961	3091	6.95716	6.95716	7.38863
k141_28617	2306	7.04406	7.04406	13.7831
k141_47393	2605	9.62851	9.62851	24.9256
k141_75568	20897	9.40146	9.40146	18.4478
k141_367	11460	13.6444	13.6444	31.9834
k141_38046	2138	28.4935	28.4935	313.843
k141_75570	1740	10.0421	10.0421	16.3273
k141_38047	1896	8.09393	8.09393	7.35164
k141_56764	19335	23.303	23.303	103.381
k141_47397	3613	8.38839	8.38839	15.6021
k141_371	3610	10.2017	10.2017	22.9721
k141_66111	6617	21.7982	21.7982	87.8712
k141_38048	5142	10.3732	10.3732	17.3803
k141_47402	1728	8.75032	8.75032	22.0493
k141_56767	1667	10.0626	10.0626	28.2064
k141_75574	5062	8.65411	8.65411	18.3451
k141_9968	11069	10.8822	10.8822	19.723
k141_28630	3331	9.78277	9.78277	16.3519
k141_9969	1707	7.99486	7.99486	15.82
k141_376	2401	8.87161	8.87161	17.3992
k141_66117	1808	9.54946	9.54946	26.5218
k141_56769	5009	9.46738	9.46738	11.203
k141_9973	1963	12.8389	12.8389	21.2389
k141_38053	5161	9.37817	9.37817	19.6818
k141_378	4088	14.7351	14.7351	27.3013
k141_75590	1881	8.33391	8.33391	33.1229
k141_47421	2657	7.39888	7.39888	13.8704
k141_66122	3224	7.17502	7.17502	17.1578
k141_56773	1644	4.90094	4.90094	5.46507
k141_47422	1773	11.5385	11.5385	31.8492
k141_19140	46182	41.7522	41.7522	119.689
k141_38056	3374	6.52047	6.52047	9.21852
k141_388	1821	5.67923	5.67923	4.55453
k141_389	1575	7.27439	7.27439	8.25959
k141_56776	3883	11.5601	11.5601	32.5912
k141_66123	5809	11.0928	11.0928	18.0808
k141_38057	2702	8.75431	8.75431	13.1536
k141_47423	8421	33.8747	33.8747	84.1154
k141_66126	1824	7.85663	7.85663	8.30579
k141_19152	1537	7.84499	7.84499	10.2957
k141_28656	3855	9.25911	9.25911	21.5804
k141_38059	2346	12.7741	12.7741	31.9544
k141_9982	14334	10.419	10.419	22.3108
k141_19154	1919	12.173	12.173	35.2278
k141_75608	2241	8.82975	8.82975	15.526
k141_9984	1774	6.87685	6.87685	8.37794
k141_56781	4186	6.00793	6.00793	9.27471
k141_84986	42066	19.4232	19.4232	40.2758
k141_28659	1660	11.0503	11.0503	17.1054
k141_9986	1765	8.14489	8.14489	17.8376
k141_84988	1617	10.3463	10.3463	9.94822
k141_9988	1726	7.31282	7.31282	14.1744
k141_38064	2043	5.27787	5.27787	6.95443
k141_47443	1658	5.89788	5.89788	7.50781
k141_56784	1772	7.46424	7.46424	15.4407
k141_47447	1504	5.13294	5.13294	10.4834
k141_9989	5892	35.5002	35.5002	81.6856
k141_66146	1520	5.34234	5.34234	5.00982
k141_84990	6777	8.87823	8.87823	18.385
k141_75618	4023	9.59669	9.59669	17.8168
k141_84991	1528	8.69158	8.69158	9.69637
k141_28675	1552	5.37161	5.37161	7.61555
k141_75619	2601	7.21828	7.21828	9.06215
k141_47448	3183	6.95054	6.95054	14.8083
k141_9994	1998	5.66937	5.66937	6.37307
k141_19160	6854	6.83398	6.83398	9.7131
k141_28677	1889	5.57677	5.57677	6.21658
k141_392	24392	15.2571	15.2571	38.4015
k141_66151	3045	6.36477	6.36477	8.86755
k141_38081	2563	7.75342	7.75342	17.3691
